Customer,Product,Month,Year,Date,Sales,Financial Year
Customer 6,Product 9,July,2023,01-Jul-23,4867908,2023-2024
Customer 6,Product 9,August,2023,01-Aug-23,8745334,2023-2024
Customer 6,Product 9,September,2023,01-Sep-23,6875675,2023-2024
Customer 6,Product 9,November,2023,01-Nov-23,3970439,2023-2024
Customer 6,Product 9,December,2023,01-Dec-23,2856368,2023-2024
Customer 7,Product 9,April,2023,01-Apr-23,3873860,2023-2024
Customer 7,Product 9,May,2023,01-May-23,6698961,2023-2024
Customer 7,Product 9,June,2023,01-Jun-23,4595401,2023-2024
Customer 7,Product 9,July,2023,01-Jul-23,2169430,2023-2024
Customer 7,Product 9,August,2023,01-Aug-23,6495686,2023-2024
Customer 7,Product 9,September,2023,01-Sep-23,3748922,2023-2024
Customer 7,Product 9,October,2023,01-Oct-23,384817,2023-2024
Customer 7,Product 9,November,2023,01-Nov-23,2297229,2023-2024
Customer 7,Product 9,December,2023,01-Dec-23,4849050,2023-2024
Customer 8,Product 9,April,2023,01-Apr-23,588793,2023-2024
Customer 8,Product 9,May,2023,01-May-23,4290953,2023-2024
Customer 8,Product 9,June,2023,01-Jun-23,2685339,2023-2024
Customer 8,Product 9,July,2023,01-Jul-23,5811218,2023-2024
Customer 8,Product 9,August,2023,01-Aug-23,5128461,2023-2024
Customer 8,Product 9,September,2023,01-Sep-23,8070398,2023-2024
Customer 8,Product 9,October,2023,01-Oct-23,1228992,2023-2024
Customer 8,Product 9,November,2023,01-Nov-23,2302044,2023-2024
Customer 8,Product 9,December,2023,01-Dec-23,2534718,2023-2024
Customer 9,Product 9,May,2023,01-May-23,3132278,2023-2024
Customer 9,Product 9,June,2023,01-Jun-23,6240812,2023-2024
Customer 9,Product 9,July,2023,01-Jul-23,1953087,2023-2024
Customer 9,Product 9,August,2023,01-Aug-23,6293687,2023-2024
Customer 9,Product 9,September,2023,01-Sep-23,19938826,2023-2024
Customer 9,Product 9,October,2023,01-Oct-23,855589,2023-2024
Customer 9,Product 9,November,2023,01-Nov-23,2622133,2023-2024
Customer 9,Product 9,December,2023,01-Dec-23,1268927,2023-2024
Customer 10,Product 9,April,2023,01-Apr-23,345979,2023-2024
Customer 10,Product 9,May,2023,01-May-23,3512727,2023-2024
Customer 10,Product 9,June,2023,01-Jun-23,214774,2023-2024
Customer 10,Product 9,July,2023,01-Jul-23,603689,2023-2024
Customer 10,Product 9,August,2023,01-Aug-23,13771,2023-2024
Customer 10,Product 9,September,2023,01-Sep-23,861408,2023-2024
Customer 10,Product 9,October,2023,01-Oct-23,3030,2023-2024
Customer 10,Product 9,November,2023,01-Nov-23,2168784,2023-2024
Customer 10,Product 9,December,2023,01-Dec-23,1194658,2023-2024
Customer 9,Product 9,April,2021,01-Apr-21,78194,2021-2022
Customer 9,Product 9,June,2021,01-Jun-21,7643266,2021-2022
Customer 9,Product 9,July,2021,01-Jul-21,5515543,2021-2022
Customer 9,Product 9,August,2021,01-Aug-21,6359975,2021-2022
Customer 9,Product 9,September,2021,01-Sep-21,8233671,2021-2022
Customer 9,Product 9,October,2021,01-Oct-21,10737857,2021-2022
Customer 9,Product 9,November,2021,01-Nov-21,11078972,2021-2022
Customer 9,Product 9,December,2021,01-Dec-21,2227570,2021-2022
Customer 11,Product 9,April,2021,01-Apr-21,278446,2021-2022
Customer 11,Product 9,May,2021,01-May-21,3322855,2021-2022
Customer 11,Product 9,June,2021,01-Jun-21,13284236,2021-2022
Customer 11,Product 9,July,2021,01-Jul-21,9664466,2021-2022
Customer 11,Product 9,August,2021,01-Aug-21,11300135,2021-2022
Customer 11,Product 9,September,2021,01-Sep-21,5497877,2021-2022
Customer 11,Product 9,October,2021,01-Oct-21,5937776,2021-2022
Customer 11,Product 9,November,2021,01-Nov-21,11453250,2021-2022
Customer 11,Product 9,December,2021,01-Dec-21,15996122,2021-2022
Customer 12,Product 9,April,2021,01-Apr-21,216012,2021-2022
Customer 12,Product 9,May,2021,01-May-21,4350554,2021-2022
Customer 12,Product 9,June,2021,01-Jun-21,7193463,2021-2022
Customer 12,Product 9,July,2021,01-Jul-21,7995704,2021-2022
Customer 12,Product 9,August,2021,01-Aug-21,3989833,2021-2022
Customer 12,Product 9,September,2021,01-Sep-21,3712142,2021-2022
Customer 12,Product 9,October,2021,01-Oct-21,2423743,2021-2022
Customer 12,Product 9,November,2021,01-Nov-21,8085892,2021-2022
Customer 12,Product 9,December,2021,01-Dec-21,12651216,2021-2022
Customer 2,Product 9,April,2021,01-Apr-21,442398,2021-2022
Customer 2,Product 9,May,2021,01-May-21,2429331,2021-2022
Customer 2,Product 9,June,2021,01-Jun-21,4895648,2021-2022
Customer 2,Product 9,July,2021,01-Jul-21,3782630,2021-2022
Customer 2,Product 9,August,2021,01-Aug-21,1358074,2021-2022
Customer 2,Product 9,September,2021,01-Sep-21,4071808,2021-2022
Customer 2,Product 9,October,2021,01-Oct-21,749693,2021-2022
Customer 2,Product 9,November,2021,01-Nov-21,2341605,2021-2022
Customer 2,Product 9,December,2021,01-Dec-21,6549159,2021-2022
Customer 7,Product 9,April,2021,01-Apr-21,2305203,2021-2022
Customer 7,Product 9,May,2021,01-May-21,1432367,2021-2022
Customer 7,Product 9,June,2021,01-Jun-21,5158907,2021-2022
Customer 7,Product 9,July,2021,01-Jul-21,3242506,2021-2022
Customer 7,Product 9,August,2021,01-Aug-21,3045370,2021-2022
Customer 7,Product 9,September,2021,01-Sep-21,200411,2021-2022
Customer 7,Product 9,October,2021,01-Oct-21,2963146,2021-2022
Customer 7,Product 9,November,2021,01-Nov-21,2584487,2021-2022
Customer 7,Product 9,December,2021,01-Dec-21,2682311,2021-2022
Customer 10,Product 9,May,2021,01-May-21,324158,2021-2022
Customer 10,Product 9,June,2021,01-Jun-21,1109430,2021-2022
Customer 10,Product 9,July,2021,01-Jul-21,689843,2021-2022
Customer 10,Product 9,August,2021,01-Aug-21,1640033,2021-2022
Customer 10,Product 9,September,2021,01-Sep-21,923218,2021-2022
Customer 10,Product 9,October,2021,01-Oct-21,1784711,2021-2022
Customer 10,Product 9,November,2021,01-Nov-21,1257944,2021-2022
Customer 10,Product 9,December,2021,01-Dec-21,3413251,2021-2022
Customer 1,Product 9,April,2021,01-Apr-21,664422,2021-2022
Customer 1,Product 9,May,2021,01-May-21,630625,2021-2022
Customer 1,Product 9,June,2021,01-Jun-21,2054892,2021-2022
Customer 1,Product 9,July,2021,01-Jul-21,4301391,2021-2022
Customer 1,Product 9,August,2021,01-Aug-21,2921209,2021-2022
Customer 1,Product 9,September,2021,01-Sep-21,2105800,2021-2022
Customer 1,Product 9,October,2021,01-Oct-21,2818328,2021-2022
Customer 1,Product 9,November,2021,01-Nov-21,3507465,2021-2022
Customer 1,Product 9,December,2021,01-Dec-21,4719212,2021-2022
Customer 8,Product 9,April,2021,01-Apr-21,287764,2021-2022
Customer 8,Product 9,May,2021,01-May-21,1619338,2021-2022
Customer 8,Product 9,June,2021,01-Jun-21,1994714,2021-2022
Customer 8,Product 9,July,2021,01-Jul-21,4904119,2021-2022
Customer 8,Product 9,August,2021,01-Aug-21,5090649,2021-2022
Customer 8,Product 9,September,2021,01-Sep-21,5000760,2021-2022
Customer 8,Product 9,October,2021,01-Oct-21,838487,2021-2022
Customer 8,Product 9,November,2021,01-Nov-21,2352997,2021-2022
Customer 8,Product 9,December,2021,01-Dec-21,5404677,2021-2022
Customer 13,Product 9,April,2021,01-Apr-21,842393,2021-2022
Customer 13,Product 9,May,2021,01-May-21,445762,2021-2022
Customer 13,Product 9,June,2021,01-Jun-21,4863889,2021-2022
Customer 13,Product 9,July,2021,01-Jul-21,4267025,2021-2022
Customer 13,Product 9,August,2021,01-Aug-21,2020601,2021-2022
Customer 13,Product 9,September,2021,01-Sep-21,3622084,2021-2022
Customer 13,Product 9,October,2021,01-Oct-21,2903746,2021-2022
Customer 13,Product 9,November,2021,01-Nov-21,3740736,2021-2022
Customer 13,Product 9,December,2021,01-Dec-21,2469100,2021-2022
Customer 14,Product 9,May,2021,01-May-21,1280170,2021-2022
Customer 14,Product 9,June,2021,01-Jun-21,4495484,2021-2022
Customer 14,Product 9,July,2021,01-Jul-21,4224916,2021-2022
Customer 14,Product 9,August,2021,01-Aug-21,2176080,2021-2022
Customer 14,Product 9,September,2021,01-Sep-21,3956587,2021-2022
Customer 14,Product 9,October,2021,01-Oct-21,525664,2021-2022
Customer 14,Product 9,November,2021,01-Nov-21,799795,2021-2022
Customer 14,Product 9,December,2021,01-Dec-21,1248391,2021-2022
Customer 1,Product 9,January,2024,01-Jan-24,5489691,2023-2024
Customer 1,Product 9,February,2024,01-Feb-24,5270828,2023-2024
Customer 1,Product 9,March,2024,01-Mar-24,4485090,2023-2024
Customer 2,Product 9,January,2024,01-Jan-24,2320439,2023-2024
Customer 2,Product 9,February,2024,01-Feb-24,3342355,2023-2024
Customer 2,Product 9,March,2024,01-Mar-24,6329229,2023-2024
Customer 3,Product 9,January,2024,01-Jan-24,9254208,2023-2024
Customer 3,Product 9,February,2024,01-Feb-24,7051261,2023-2024
Customer 3,Product 9,March,2024,01-Mar-24,16381200,2023-2024
Customer 5,Product 9,February,2024,01-Feb-24,1963885,2023-2024
Customer 5,Product 9,March,2024,01-Mar-24,3990037,2023-2024
Customer 6,Product 9,January,2024,01-Jan-24,1299280,2023-2024
Customer 6,Product 9,February,2024,01-Feb-24,8064852,2023-2024
Customer 6,Product 9,March,2024,01-Mar-24,14632539,2023-2024
Customer 7,Product 9,January,2024,01-Jan-24,3150106,2023-2024
Customer 7,Product 9,February,2024,01-Feb-24,2255923,2023-2024
Customer 7,Product 9,March,2024,01-Mar-24,6650433,2023-2024
Customer 8,Product 9,January,2024,01-Jan-24,1055737,2023-2024
Customer 8,Product 9,February,2024,01-Feb-24,2713455,2023-2024
Customer 8,Product 9,March,2024,01-Mar-24,6301106,2023-2024
Customer 9,Product 9,January,2024,01-Jan-24,7751900,2023-2024
Customer 9,Product 9,February,2024,01-Feb-24,14322261,2023-2024
Customer 9,Product 9,March,2024,01-Mar-24,17984237,2023-2024
Customer 10,Product 9,January,2024,01-Jan-24,1541297,2023-2024
Customer 10,Product 9,February,2024,01-Feb-24,1903987,2023-2024
Customer 10,Product 9,March,2024,01-Mar-24,1188182,2023-2024
Customer 9,Product 9,January,2022,01-Jan-22,3524181,2021-2022
Customer 9,Product 9,February,2022,01-Feb-22,6659628,2021-2022
Customer 9,Product 9,March,2022,01-Mar-22,23975987,2021-2022
Customer 11,Product 9,January,2022,01-Jan-22,7336427,2021-2022
Customer 11,Product 9,February,2022,01-Feb-22,4137021,2021-2022
Customer 11,Product 9,March,2022,01-Mar-22,14914735,2021-2022
Customer 12,Product 9,January,2022,01-Jan-22,50279,2021-2022
Customer 12,Product 9,February,2022,01-Feb-22,1729792,2021-2022
Customer 12,Product 9,March,2022,01-Mar-22,7392890,2021-2022
Customer 2,Product 9,January,2022,01-Jan-22,1212631,2021-2022
Customer 2,Product 9,February,2022,01-Feb-22,3653249,2021-2022
Customer 2,Product 9,March,2022,01-Mar-22,22106161,2021-2022
Customer 7,Product 9,January,2022,01-Jan-22,781278,2021-2022
Customer 7,Product 9,February,2022,01-Feb-22,1001415,2021-2022
Customer 7,Product 9,March,2022,01-Mar-22,3450982,2021-2022
Customer 10,Product 9,January,2022,01-Jan-22,829049,2021-2022
Customer 10,Product 9,February,2022,01-Feb-22,934991,2021-2022
Customer 10,Product 9,March,2022,01-Mar-22,1125406,2021-2022
Customer 1,Product 9,January,2022,01-Jan-22,2662130,2021-2022
Customer 1,Product 9,February,2022,01-Feb-22,3080601,2021-2022
Customer 1,Product 9,March,2022,01-Mar-22,4228250,2021-2022
Customer 8,Product 9,January,2022,01-Jan-22,1434799,2021-2022
Customer 8,Product 9,February,2022,01-Feb-22,2684092,2021-2022
Customer 8,Product 9,March,2022,01-Mar-22,4004049,2021-2022
Customer 13,Product 9,January,2022,01-Jan-22,145767,2021-2022
Customer 13,Product 9,February,2022,01-Feb-22,941057,2021-2022
Customer 13,Product 9,March,2022,01-Mar-22,4793555,2021-2022
Customer 14,Product 9,January,2022,01-Jan-22,1283010,2021-2022
Customer 14,Product 9,February,2022,01-Feb-22,1485410,2021-2022
Customer 14,Product 9,March,2022,01-Mar-22,7808772,2021-2022
Customer 9,Product 9,April,2022,01-Apr-22,1152009,2022-2023
Customer 9,Product 9,May,2022,01-May-22,4319904,2022-2023
Customer 9,Product 9,June,2022,01-Jun-22,10517243,2022-2023
Customer 9,Product 9,July,2022,01-Jul-22,3609160,2022-2023
Customer 9,Product 9,August,2022,01-Aug-22,7035655,2022-2023
Customer 9,Product 9,September,2022,01-Sep-22,8700362,2022-2023
Customer 9,Product 9,October,2022,01-Oct-22,3326436,2022-2023
Customer 9,Product 9,November,2022,01-Nov-22,6544392,2022-2023
Customer 9,Product 9,December,2022,01-Dec-22,16455557,2022-2023
Customer 3,Product 9,April,2022,01-Apr-22,1530588,2022-2023
Customer 3,Product 9,May,2022,01-May-22,7925871,2022-2023
Customer 3,Product 9,June,2022,01-Jun-22,11067223,2022-2023
Customer 3,Product 9,July,2022,01-Jul-22,4929722,2022-2023
Customer 3,Product 9,August,2022,01-Aug-22,7173000,2022-2023
Customer 3,Product 9,September,2022,01-Sep-22,10522435,2022-2023
Customer 3,Product 9,October,2022,01-Oct-22,6914152,2022-2023
Customer 3,Product 9,November,2022,01-Nov-22,9361010,2022-2023
Customer 3,Product 9,December,2022,01-Dec-22,15106294,2022-2023
Customer 6,Product 9,April,2022,01-Apr-22,456851,2022-2023
Customer 6,Product 9,May,2022,01-May-22,3708238,2022-2023
Customer 6,Product 9,June,2022,01-Jun-22,7843572,2022-2023
Customer 6,Product 9,July,2022,01-Jul-22,9163288,2022-2023
Customer 6,Product 9,August,2022,01-Aug-22,2126452,2022-2023
Customer 6,Product 9,September,2022,01-Sep-22,6761548,2022-2023
Customer 6,Product 9,October,2022,01-Oct-22,1239293,2022-2023
Customer 6,Product 9,November,2022,01-Nov-22,6822225,2022-2023
Customer 6,Product 9,December,2022,01-Dec-22,7425575,2022-2023
Customer 2,Product 9,April,2022,01-Apr-22,170732,2022-2023
Customer 2,Product 9,May,2022,01-May-22,694471,2022-2023
Customer 2,Product 9,June,2022,01-Jun-22,3232765,2022-2023
Customer 2,Product 9,July,2022,01-Jul-22,2166005,2022-2023
Customer 2,Product 9,August,2022,01-Aug-22,5773564,2022-2023
Customer 2,Product 9,September,2022,01-Sep-22,1665130,2022-2023
Customer 2,Product 9,October,2022,01-Oct-22,2583698,2022-2023
Customer 2,Product 9,November,2022,01-Nov-22,4218838,2022-2023
Customer 2,Product 9,December,2022,01-Dec-22,3951988,2022-2023
Customer 7,Product 9,April,2022,01-Apr-22,538963,2022-2023
Customer 7,Product 9,May,2022,01-May-22,2477374,2022-2023
Customer 7,Product 9,June,2022,01-Jun-22,3486045,2022-2023
Customer 7,Product 9,July,2022,01-Jul-22,3555046,2022-2023
Customer 7,Product 9,August,2022,01-Aug-22,3369728,2022-2023
Customer 7,Product 9,September,2022,01-Sep-22,876486,2022-2023
Customer 7,Product 9,October,2022,01-Oct-22,3649060,2022-2023
Customer 7,Product 9,November,2022,01-Nov-22,5215364,2022-2023
Customer 7,Product 9,December,2022,01-Dec-22,3236625,2022-2023
Customer 10,Product 9,April,2022,01-Apr-22,866447,2022-2023
Customer 10,Product 9,May,2022,01-May-22,644416,2022-2023
Customer 10,Product 9,June,2022,01-Jun-22,5506829,2022-2023
Customer 10,Product 9,July,2022,01-Jul-22,952684,2022-2023
Customer 10,Product 9,August,2022,01-Aug-22,1203812,2022-2023
Customer 10,Product 9,September,2022,01-Sep-22,1622953,2022-2023
Customer 10,Product 9,October,2022,01-Oct-22,4889680,2022-2023
Customer 10,Product 9,November,2022,01-Nov-22,4508221,2022-2023
Customer 10,Product 9,December,2022,01-Dec-22,469525,2022-2023
Customer 1,Product 9,April,2022,01-Apr-22,2562529,2022-2023
Customer 1,Product 9,May,2022,01-May-22,2927064,2022-2023
Customer 1,Product 9,June,2022,01-Jun-22,4995526,2022-2023
Customer 1,Product 9,July,2022,01-Jul-22,4498546,2022-2023
Customer 1,Product 9,August,2022,01-Aug-22,2928057,2022-2023
Customer 1,Product 9,September,2022,01-Sep-22,2280699,2022-2023
Customer 1,Product 9,October,2022,01-Oct-22,2003288,2022-2023
Customer 1,Product 9,November,2022,01-Nov-22,5356910,2022-2023
Customer 1,Product 9,December,2022,01-Dec-22,2119380,2022-2023
Customer 8,Product 9,April,2022,01-Apr-22,960881,2022-2023
Customer 8,Product 9,May,2022,01-May-22,2070798,2022-2023
Customer 8,Product 9,June,2022,01-Jun-22,2955896,2022-2023
Customer 8,Product 9,July,2022,01-Jul-22,3606250,2022-2023
Customer 8,Product 9,August,2022,01-Aug-22,2921763,2022-2023
Customer 8,Product 9,September,2022,01-Sep-22,3488692,2022-2023
Customer 8,Product 9,October,2022,01-Oct-22,2240222,2022-2023
Customer 8,Product 9,November,2022,01-Nov-22,1736691,2022-2023
Customer 8,Product 9,December,2022,01-Dec-22,3450130,2022-2023
Customer 8,Product 9,May,2022,01-May-22,106472,2022-2023
Customer 8,Product 9,July,2022,01-Jul-22,57893,2022-2023
Customer 8,Product 9,November,2022,01-Nov-22,755540,2022-2023
Customer 8,Product 9,December,2022,01-Dec-22,1846904,2022-2023
Customer 13,Product 9,April,2022,01-Apr-22,672185,2022-2023
Customer 13,Product 9,May,2022,01-May-22,2437799,2022-2023
Customer 13,Product 9,June,2022,01-Jun-22,3867071,2022-2023
Customer 13,Product 9,July,2022,01-Jul-22,204501,2022-2023
Customer 13,Product 9,August,2022,01-Aug-22,1517702,2022-2023
Customer 13,Product 9,September,2022,01-Sep-22,5578546,2022-2023
Customer 13,Product 9,October,2022,01-Oct-22,1031965,2022-2023
Customer 13,Product 9,November,2022,01-Nov-22,1535903,2022-2023
Customer 13,Product 9,December,2022,01-Dec-22,4918788,2022-2023
Customer 14,Product 9,April,2022,01-Apr-22,165193,2022-2023
Customer 14,Product 9,May,2022,01-May-22,121976,2022-2023
Customer 14,Product 9,June,2022,01-Jun-22,601562,2022-2023
Customer 14,Product 9,September,2022,01-Sep-22,4485851,2022-2023
Customer 14,Product 9,October,2022,01-Oct-22,392793,2022-2023
Customer 14,Product 9,November,2022,01-Nov-22,1087663,2022-2023
Customer 14,Product 9,December,2022,01-Dec-22,2428266,2022-2023
